from_course_id,to_course_id,type,confidence,raw_text
FA25-CHEM-2070-1,FA25-CHEM-2080-1,or_group,0.9,CHEM 2070 or CHEM 2090.
FA25-CHEM-2090-1,FA25-CHEM-2080-1,or_group,0.9,CHEM 2070 or CHEM 2090.
FA25-CHEM-2070-1,FA25-CHEM-2770-1,and_group,0.9,CHEM 2070 and CHEM 2080.
FA25-CHEM-2080-1,FA25-CHEM-2770-1,and_group,0.9,CHEM 2070 and CHEM 2080.
FA25-CHEM-2070-1,FA25-CHEM-2780-1,and_group,0.9,CHEM 2070 and CHEM 2080.
FA25-CHEM-2080-1,FA25-CHEM-2780-1,and_group,0.9,CHEM 2070 and CHEM 2080.
FA25-CHEM-2080-1,FA25-CHEM-3570-1,mandatory_or_permission,0.6000000000000001,"CHEM 2080 or advanced placement, or permission of instructor."
FA25-CHEM-3570-1,FA25-CHEM-3580-1,mandatory_or_permission,0.6000000000000001,CHEM 3570 or permission of instructor.
FA25-CHEM-2080-1,FA25-CHEM-3870-1,or_group_or_permission,0.6000000000000001,"CHEM 2080, MATH 1110 and MATH 1120, and PHYS 2208, or permission of instructor."
FA25-MATH-1110-1,FA25-CHEM-3870-1,or_group_or_permission,0.6000000000000001,"CHEM 2080, MATH 1110 and MATH 1120, and PHYS 2208, or permission of instructor."
FA25-MATH-1120-1,FA25-CHEM-3870-1,or_group_or_permission,0.6000000000000001,"CHEM 2080, MATH 1110 and MATH 1120, and PHYS 2208, or permission of instructor."
FA25-CHEM-2080-1,FA25-CHEM-3890-1,or_group_or_permission,0.6000000000000001,"CHEM 2080 and PHYS 2208, and CHEM 3890, and MATH 1920, MATH 2220 or MATH 2310, or permission of instructor."
FA25-CHEM-3890-1,FA25-CHEM-3890-1,or_group_or_permission,0.6000000000000001,"CHEM 2080 and PHYS 2208, and CHEM 3890, and MATH 1920, MATH 2220 or MATH 2310, or permission of instructor."
FA25-MATH-1920-1,FA25-CHEM-3890-1,or_group_or_permission,0.6000000000000001,"CHEM 2080 and PHYS 2208, and CHEM 3890, and MATH 1920, MATH 2220 or MATH 2310, or permission of instructor."
FA25-MATH-2220-1,FA25-CHEM-3890-1,or_group_or_permission,0.6000000000000001,"CHEM 2080 and PHYS 2208, and CHEM 3890, and MATH 1920, MATH 2220 or MATH 2310, or permission of instructor."
FA25-MATH-2310-1,FA25-CHEM-3890-1,or_group_or_permission,0.6000000000000001,"CHEM 2080 and PHYS 2208, and CHEM 3890, and MATH 1920, MATH 2220 or MATH 2310, or permission of instructor."
FA25-CHEM-3890-1,FA25-CHEM-4210-1,or_group_or_permission,0.6000000000000001,"CHEM 3030 and CHEM 3890-CHEM 3900 or CHEM 3870-CHEM 3880 and CHEM 2900 with average of B- or better, or permission of instructor."
FA25-CHEM-3870-1,FA25-CHEM-4210-1,or_group_or_permission,0.6000000000000001,"CHEM 3030 and CHEM 3890-CHEM 3900 or CHEM 3870-CHEM 3880 and CHEM 2900 with average of B- or better, or permission of instructor."
FA25-CHEM-3570-1,FA25-CHEM-4500-1,or_group,0.6000000000000001,"CHEM 3570-CHEM 3580, or CHEM 3590-CHEM 3600 or equivalent."
FA25-CHEM-3580-1,FA25-CHEM-4500-1,or_group,0.6000000000000001,"CHEM 3570-CHEM 3580, or CHEM 3590-CHEM 3600 or equivalent."
FA25-CHEM-3600-1,FA25-CHEM-4500-1,or_group,0.6000000000000001,"CHEM 3570-CHEM 3580, or CHEM 3590-CHEM 3600 or equivalent."
FA25-CHEM-3020-1,FA25-CHEM-4610-1,or_group_or_permission,0.6000000000000001,CHEM 3020 and CHEM 3580 or CHEM 3600 with grade of B- or better or permission of instructor.
FA25-CHEM-3580-1,FA25-CHEM-4610-1,or_group_or_permission,0.6000000000000001,CHEM 3020 and CHEM 3580 or CHEM 3600 with grade of B- or better or permission of instructor.
FA25-CHEM-3600-1,FA25-CHEM-4610-1,or_group_or_permission,0.6000000000000001,CHEM 3020 and CHEM 3580 or CHEM 3600 with grade of B- or better or permission of instructor.
FA25-CHEM-5110-1,FA25-CHEM-5120-1,mandatory,0.9,CHEM 5110.
FA25-CHEM-3890-1,FA25-CHEM-6050-1,or_group_or_permission,0.6000000000000001,"CHEM 3890-CHEM 3900, CHEM 4100 or equivalent or permission of instructor."
FA25-CHEM-3870-1,FA25-CHEM-6291-1,mandatory,0.39999999999999997,physical chemistry (CHEM 3870 or 3890/ 3900) or equivalent.
FA25-CHEM-3570-1,FA25-CHEM-6450-1,or_group,0.6000000000000001,CHEM 3570-CHEM 3580 or CHEM 3590-CHEM 3600 or equivalent.
FA25-CHEM-3580-1,FA25-CHEM-6450-1,or_group,0.6000000000000001,CHEM 3570-CHEM 3580 or CHEM 3590-CHEM 3600 or equivalent.
FA25-CHEM-3600-1,FA25-CHEM-6450-1,or_group,0.6000000000000001,CHEM 3570-CHEM 3580 or CHEM 3590-CHEM 3600 or equivalent.
FA25-CHEM-3580-1,FA25-CHEM-6650-1,or_group_or_permission,0.6000000000000001,"CHEM 3900 and CHEM 3580, or CHEM 3600, or equivalents, or permission of instructor."
FA25-CHEM-3600-1,FA25-CHEM-6650-1,or_group_or_permission,0.6000000000000001,"CHEM 3900 and CHEM 3580, or CHEM 3600, or equivalents, or permission of instructor."
FA25-CHEM-3580-1,FA25-CHEM-6690-1,or_group_or_permission,0.6000000000000001,"CHEM 3580 or CHEM 3600, and CHEM 4100, or permission of instructor."
FA25-CHEM-3600-1,FA25-CHEM-6690-1,or_group_or_permission,0.6000000000000001,"CHEM 3580 or CHEM 3600, and CHEM 4100, or permission of instructor."
FA25-MATH-1110-1,FA25-CS-1112-1,mandatory,0.6000000000000001,MATH 1110 or equivalent.
FA25-CS-1110-1,FA25-CS-2110-1,or_group,0.6000000000000001,CS 1110 or CS 1112 or equivalent course on programming in a procedural language.
FA25-CS-1112-1,FA25-CS-2110-1,or_group,0.6000000000000001,CS 1110 or CS 1112 or equivalent course on programming in a procedural language.
FA25-CS-1110-1,FA25-CS-2112-1,or_group_or_permission,0.6000000000000001,"excellent performance in CS 1110, CS 1112 or equivalent course in Java or C++, or permission of instructor."
FA25-CS-1112-1,FA25-CS-2112-1,or_group_or_permission,0.6000000000000001,"excellent performance in CS 1110, CS 1112 or equivalent course in Java or C++, or permission of instructor."
FA25-MATH-1110-1,FA25-CS-2800-1,or_group,0.6000000000000001,"MATH 1110 or equivalent, CS 1110 or CS 1112 or equivalent., or"
FA25-CS-1110-1,FA25-CS-2800-1,or_group,0.6000000000000001,"MATH 1110 or equivalent, CS 1110 or CS 1112 or equivalent., or"
FA25-CS-1112-1,FA25-CS-2800-1,or_group,0.6000000000000001,"MATH 1110 or equivalent, CS 1110 or CS 1112 or equivalent., or"
FA25-CS-2110-1,FA25-CS-3110-1,corequisite,0.7000000000000001,CS 2110 or equivalent programming experience. Prerequisite or corequisite: CS 2800.
FA25-CS-2800-1,FA25-CS-3110-1,corequisite,0.7000000000000001,CS 2110 or equivalent programming experience. Prerequisite or corequisite: CS 2800.
FA25-CS-2110-1,FA25-CS-3410-1,mandatory,0.6000000000000001,CS 2110 or equivalent programming experience.
FA25-CS-2110-1,FA25-CS-3700-1,or_group_or_permission,0.6000000000000001,"CS 2110/ENGRD 2110 and CS 2800, or by permission of instructor."
FA25-ENGRD-2110-2,FA25-CS-3700-1,or_group_or_permission,0.6000000000000001,"CS 2110/ENGRD 2110 and CS 2800, or by permission of instructor."
FA25-CS-2800-1,FA25-CS-3700-1,or_group_or_permission,0.6000000000000001,"CS 2110/ENGRD 2110 and CS 2800, or by permission of instructor."
FA25-CS-2800-1,FA25-CS-3780-1,or_group,0.6,"probability theory (e.g. BTRY 3080, CS 2800, ECON 3130, ENGRD 2700, MATH 4710) and linear algebra (e.g. MATH 2210, MATH 2310, MATH 2940), single-variable calculus (e.g. MATH 1110, MATH 1920) and programming proficiency (e.g. CS 2110)."
FA25-ENGRD-2700-1,FA25-CS-3780-1,or_group,0.6,"probability theory (e.g. BTRY 3080, CS 2800, ECON 3130, ENGRD 2700, MATH 4710) and linear algebra (e.g. MATH 2210, MATH 2310, MATH 2940), single-variable calculus (e.g. MATH 1110, MATH 1920) and programming proficiency (e.g. CS 2110)."
FA25-MATH-4710-1,FA25-CS-3780-1,or_group,0.6,"probability theory (e.g. BTRY 3080, CS 2800, ECON 3130, ENGRD 2700, MATH 4710) and linear algebra (e.g. MATH 2210, MATH 2310, MATH 2940), single-variable calculus (e.g. MATH 1110, MATH 1920) and programming proficiency (e.g. CS 2110)."
FA25-MATH-2210-1,FA25-CS-3780-1,or_group,0.6,"probability theory (e.g. BTRY 3080, CS 2800, ECON 3130, ENGRD 2700, MATH 4710) and linear algebra (e.g. MATH 2210, MATH 2310, MATH 2940), single-variable calculus (e.g. MATH 1110, MATH 1920) and programming proficiency (e.g. CS 2110)."
FA25-MATH-2310-1,FA25-CS-3780-1,or_group,0.6,"probability theory (e.g. BTRY 3080, CS 2800, ECON 3130, ENGRD 2700, MATH 4710) and linear algebra (e.g. MATH 2210, MATH 2310, MATH 2940), single-variable calculus (e.g. MATH 1110, MATH 1920) and programming proficiency (e.g. CS 2110)."
FA25-MATH-2940-1,FA25-CS-3780-1,or_group,0.6,"probability theory (e.g. BTRY 3080, CS 2800, ECON 3130, ENGRD 2700, MATH 4710) and linear algebra (e.g. MATH 2210, MATH 2310, MATH 2940), single-variable calculus (e.g. MATH 1110, MATH 1920) and programming proficiency (e.g. CS 2110)."
FA25-MATH-1110-1,FA25-CS-3780-1,or_group,0.6,"probability theory (e.g. BTRY 3080, CS 2800, ECON 3130, ENGRD 2700, MATH 4710) and linear algebra (e.g. MATH 2210, MATH 2310, MATH 2940), single-variable calculus (e.g. MATH 1110, MATH 1920) and programming proficiency (e.g. CS 2110)."
FA25-MATH-1920-1,FA25-CS-3780-1,or_group,0.6,"probability theory (e.g. BTRY 3080, CS 2800, ECON 3130, ENGRD 2700, MATH 4710) and linear algebra (e.g. MATH 2210, MATH 2310, MATH 2940), single-variable calculus (e.g. MATH 1110, MATH 1920) and programming proficiency (e.g. CS 2110)."
FA25-CS-2110-1,FA25-CS-3780-1,or_group,0.6,"probability theory (e.g. BTRY 3080, CS 2800, ECON 3130, ENGRD 2700, MATH 4710) and linear algebra (e.g. MATH 2210, MATH 2310, MATH 2940), single-variable calculus (e.g. MATH 1110, MATH 1920) and programming proficiency (e.g. CS 2110)."
FA25-CS-3110-1,FA25-CS-4110-1,mandatory_or_permission,0.6000000000000001,CS 3110 or permission of instructor.
FA25-MATH-2210-1,FA25-CS-4210-2,or_group,0.6000000000000001,"MATH 2210, MATH 2230-MATH 2240, MATH 2310, or MATH 2940 or equivalent and one additional mathematics course numbered 3000 or above."
FA25-MATH-2230-1,FA25-CS-4210-2,or_group,0.6000000000000001,"MATH 2210, MATH 2230-MATH 2240, MATH 2310, or MATH 2940 or equivalent and one additional mathematics course numbered 3000 or above."
FA25-MATH-2310-1,FA25-CS-4210-2,or_group,0.6000000000000001,"MATH 2210, MATH 2230-MATH 2240, MATH 2310, or MATH 2940 or equivalent and one additional mathematics course numbered 3000 or above."
FA25-MATH-2940-1,FA25-CS-4210-2,or_group,0.6000000000000001,"MATH 2210, MATH 2230-MATH 2240, MATH 2310, or MATH 2940 or equivalent and one additional mathematics course numbered 3000 or above."
FA25-CS-2110-1,FA25-CS-4320-1,mandatory,0.9,"CS 2110, CS 2800."
FA25-CS-2800-1,FA25-CS-4320-1,mandatory,0.9,"CS 2110, CS 2800."
FA25-CS-2110-1,FA25-CS-4414-1,or_group,0.6000000000000001,"CS 2110, CS 3410, or equivalent."
FA25-CS-3410-1,FA25-CS-4414-1,or_group,0.6000000000000001,"CS 2110, CS 3410, or equivalent."
FA25-CS-3410-1,FA25-CS-4420-2,or_group,0.9,"ECE 3140/CS 3420 or CS 3410. Students should feel comfortable working with a hardware description language such as Verilog, SystemVerilog, or VHDL."
FA25-CS-2110-1,FA25-CS-4620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-ENGRD-2110-2,FA25-CS-4620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-MATH-1910-1,FA25-CS-4620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-MATH-1120-1,FA25-CS-4620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-MATH-2940-1,FA25-CS-4620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-MATH-2210-1,FA25-CS-4620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-MATH-2310-1,FA25-CS-4620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-CS-4620-1,FA25-CS-4621-1,corequisite,1.0,Prerequisite or corequisite: CS 4620.
FA25-CS-3700-1,FA25-CS-4701-1,or_group,0.6000000000000001,"at least one of the following courses: CS 3700, CS 3780, CS 4670, CS 4740, ECE 4200, ORIE 3741, STSCI 3740, or their equivalents."
FA25-CS-3780-1,FA25-CS-4701-1,or_group,0.6000000000000001,"at least one of the following courses: CS 3700, CS 3780, CS 4670, CS 4740, ECE 4200, ORIE 3741, STSCI 3740, or their equivalents."
FA25-CS-1112-1,FA25-CS-4750-1,or_group,0.6000000000000001,"CS 1112, CS 2110, CS 2800, MATH 1920, MATH 2940 or their equivalents."
FA25-CS-2110-1,FA25-CS-4750-1,or_group,0.6000000000000001,"CS 1112, CS 2110, CS 2800, MATH 1920, MATH 2940 or their equivalents."
FA25-CS-2800-1,FA25-CS-4750-1,or_group,0.6000000000000001,"CS 1112, CS 2110, CS 2800, MATH 1920, MATH 2940 or their equivalents."
FA25-MATH-1920-1,FA25-CS-4750-1,or_group,0.6000000000000001,"CS 1112, CS 2110, CS 2800, MATH 1920, MATH 2940 or their equivalents."
FA25-MATH-2940-1,FA25-CS-4750-1,or_group,0.6000000000000001,"CS 1112, CS 2110, CS 2800, MATH 1920, MATH 2940 or their equivalents."
FA25-CS-2110-1,FA25-CS-4775-2,or_group,0.6000000000000001,BTRY 3010 and CS 2110 or equivalents.
FA25-CS-3780-1,FA25-CS-4787-1,or_group,0.6000000000000001,"CS 3780/CS 5780, CS 2110 or equivalents."
FA25-CS-5780-1,FA25-CS-4787-1,or_group,0.6000000000000001,"CS 3780/CS 5780, CS 2110 or equivalents."
FA25-CS-2110-1,FA25-CS-4787-1,or_group,0.6000000000000001,"CS 3780/CS 5780, CS 2110 or equivalents."
FA25-CS-2800-1,FA25-CS-4820-1,mandatory,0.9,"CS 2800, CS 3110."
FA25-CS-3110-1,FA25-CS-4820-1,mandatory,0.9,"CS 2800, CS 3110."
FA25-CS-4820-1,FA25-CS-4830-1,mandatory,0.9,CS 4820.
FA25-CS-3110-1,FA25-CS-5110-1,mandatory_or_permission,0.6000000000000001,CS 3110 or permission of instructor.
FA25-CS-3110-1,FA25-CS-5154-1,or_group_or_permission,0.6000000000000001,"graduate standing in CS, or CS majors who have taken CS 3110 or CS 4120, or permission of instructor."
FA25-CS-2110-1,FA25-CS-5320-1,or_group,0.9,CS 2110 or CS 2800.
FA25-CS-2800-1,FA25-CS-5320-1,or_group,0.9,CS 2110 or CS 2800.
FA25-CS-2110-1,FA25-CS-5416-1,or_group,0.6000000000000001,"CS 2110, CS 3410, or equivalent."
FA25-CS-3410-1,FA25-CS-5416-1,or_group,0.6000000000000001,"CS 2110, CS 3410, or equivalent."
FA25-CS-1110-1,FA25-CS-5424-2,mandatory,0.6000000000000001,CS 1110 or equivalent.
FA25-CS-2110-1,FA25-CS-5620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-ENGRD-2110-2,FA25-CS-5620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-MATH-1910-1,FA25-CS-5620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-MATH-1120-1,FA25-CS-5620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-MATH-2940-1,FA25-CS-5620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-MATH-2210-1,FA25-CS-5620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-MATH-2310-1,FA25-CS-5620-1,or_group,0.6000000000000001,"CS 2110 or ENGRD 2110, and MATH 1910 or MATH 1120, and MATH 2940 or MATH 2210 or MATH 2310 or equivalent."
FA25-CS-5620-1,FA25-CS-5621-1,corequisite,1.0,Prerequisite or corequisite: CS 5620.
FA25-CS-2110-1,FA25-CS-5670-1,or_group,0.39999999999999997,"CS 2110, CS 2800, MATH 1920 or equivalent and MATH 2310 or MATH 2940 or equivalent (Ithaca only)."
FA25-CS-2800-1,FA25-CS-5670-1,or_group,0.39999999999999997,"CS 2110, CS 2800, MATH 1920 or equivalent and MATH 2310 or MATH 2940 or equivalent (Ithaca only)."
FA25-MATH-1920-1,FA25-CS-5670-1,or_group,0.39999999999999997,"CS 2110, CS 2800, MATH 1920 or equivalent and MATH 2310 or MATH 2940 or equivalent (Ithaca only)."
FA25-MATH-2310-1,FA25-CS-5670-1,or_group,0.39999999999999997,"CS 2110, CS 2800, MATH 1920 or equivalent and MATH 2310 or MATH 2940 or equivalent (Ithaca only)."
FA25-MATH-2940-1,FA25-CS-5670-1,or_group,0.39999999999999997,"CS 2110, CS 2800, MATH 1920 or equivalent and MATH 2310 or MATH 2940 or equivalent (Ithaca only)."
FA25-CS-1112-1,FA25-CS-5750-1,or_group,0.6000000000000001,"CS 1112, CS 2110, CS 2800, MATH 1920, MATH 2940 or their equivalents."
FA25-CS-2110-1,FA25-CS-5750-1,or_group,0.6000000000000001,"CS 1112, CS 2110, CS 2800, MATH 1920, MATH 2940 or their equivalents."
FA25-CS-2800-1,FA25-CS-5750-1,or_group,0.6000000000000001,"CS 1112, CS 2110, CS 2800, MATH 1920, MATH 2940 or their equivalents."
FA25-MATH-1920-1,FA25-CS-5750-1,or_group,0.6000000000000001,"CS 1112, CS 2110, CS 2800, MATH 1920, MATH 2940 or their equivalents."
FA25-MATH-2940-1,FA25-CS-5750-1,or_group,0.6000000000000001,"CS 1112, CS 2110, CS 2800, MATH 1920, MATH 2940 or their equivalents."
FA25-CS-3780-1,FA25-CS-5777-1,or_group,0.6000000000000001,"CS 3780/CS 5780, CS 2110 or equivalents."
FA25-CS-5780-1,FA25-CS-5777-1,or_group,0.6000000000000001,"CS 3780/CS 5780, CS 2110 or equivalents."
FA25-CS-2110-1,FA25-CS-5777-1,or_group,0.6000000000000001,"CS 3780/CS 5780, CS 2110 or equivalents."
FA25-CS-2800-1,FA25-CS-5780-1,or_group,0.6,"CS 2800, probability theory (e.g. BTRY 3080, ECON 3130, MATH 4710, ENGRD 2700), linear algebra (e.g. MATH 2940), calculus (e.g. MATH 1920), and programming proficiency (e.g. CS 2110)."
FA25-MATH-4710-1,FA25-CS-5780-1,or_group,0.6,"CS 2800, probability theory (e.g. BTRY 3080, ECON 3130, MATH 4710, ENGRD 2700), linear algebra (e.g. MATH 2940), calculus (e.g. MATH 1920), and programming proficiency (e.g. CS 2110)."
FA25-ENGRD-2700-1,FA25-CS-5780-1,or_group,0.6,"CS 2800, probability theory (e.g. BTRY 3080, ECON 3130, MATH 4710, ENGRD 2700), linear algebra (e.g. MATH 2940), calculus (e.g. MATH 1920), and programming proficiency (e.g. CS 2110)."
FA25-MATH-2940-1,FA25-CS-5780-1,or_group,0.6,"CS 2800, probability theory (e.g. BTRY 3080, ECON 3130, MATH 4710, ENGRD 2700), linear algebra (e.g. MATH 2940), calculus (e.g. MATH 1920), and programming proficiency (e.g. CS 2110)."
FA25-MATH-1920-1,FA25-CS-5780-1,or_group,0.6,"CS 2800, probability theory (e.g. BTRY 3080, ECON 3130, MATH 4710, ENGRD 2700), linear algebra (e.g. MATH 2940), calculus (e.g. MATH 1920), and programming proficiency (e.g. CS 2110)."
FA25-CS-2110-1,FA25-CS-5780-1,or_group,0.6,"CS 2800, probability theory (e.g. BTRY 3080, ECON 3130, MATH 4710, ENGRD 2700), linear algebra (e.g. MATH 2940), calculus (e.g. MATH 1920), and programming proficiency (e.g. CS 2110)."
FA25-CS-2110-1,FA25-CS-5781-1,mandatory,0.6000000000000001,"CS 2110, or equivalent programming experience."
FA25-CS-2800-1,FA25-CS-5785-1,mandatory_or_permission,0.6000000000000001,"CS 2800 or equivalent and basic familiarity with Matlab or Python, or permission of instructor."
FA25-CS-5785-1,FA25-CS-5787-1,or_group,0.9,"CS 5785, ECE 5414, ORIE 5750."
FA25-CS-4820-1,FA25-CS-5820-1,mandatory,0.9,CS 4820 or graduate level students.
FA25-CS-2800-1,FA25-CS-5830-1,or_group_or_permission,0.6000000000000001,"CS 2800 or equivalent, CS 4810 or mathematical maturity, or permission of instructor."
FA25-CS-3110-1,FA25-CS-6117-1,mandatory,0.9,CS 3110.
FA25-CS-3110-1,FA25-CS-6158-1,or_group,0.5000000000000001,"at least one of the following courses or their equivalents: CS 3110, CS 4120, CS 5154 and at least one of the following courses or their equivalents: CS 3780, CS 4740, CS 4782."
FA25-CS-5154-1,FA25-CS-6158-1,or_group,0.5000000000000001,"at least one of the following courses or their equivalents: CS 3110, CS 4120, CS 5154 and at least one of the following courses or their equivalents: CS 3780, CS 4740, CS 4782."
FA25-CS-3780-1,FA25-CS-6158-1,or_group,0.5000000000000001,"at least one of the following courses or their equivalents: CS 3110, CS 4120, CS 5154 and at least one of the following courses or their equivalents: CS 3780, CS 4740, CS 4782."
